country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"ITO, Delhi - CPCB","20-07-2026 15:00:00",28.628624,77.24106,SO2,3,32,22
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","20-07-2026 15:00:00",28.563262,77.186937,PM2.5,15,127,76
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","20-07-2026 15:00:00",28.563262,77.186937,CO,22,54,40
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","20-07-2026 15:00:00",28.563262,77.186937,OZONE,2,16,8
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","20-07-2026 15:00:00",28.5504249,77.2159377,OZONE,12,35,17
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","20-07-2026 15:00:00",28.54246,77.191651,CO,32,40,36
India,Delhi,Delhi,"DTU, Delhi - CPCB","20-07-2026 15:00:00",28.7500499,77.1112615,NO2,12,38,21
India,Delhi,Delhi,"DTU, Delhi - CPCB","20-07-2026 15:00:00",28.7500499,77.1112615,NH3,3,11,8
India,Delhi,Delhi,"DTU, Delhi - CPCB","20-07-2026 15:00:00",28.7500499,77.1112615,OZONE,26,29,27
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","20-07-2026 15:00:00",28.60909,77.0325413,PM2.5,85,169,121
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","20-07-2026 15:00:00",28.60909,77.0325413,CO,39,62,53
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","20-07-2026 15:00:00",28.60909,77.0325413,OZONE,68,153,89
India,Delhi,Delhi,"Pusa, Delhi - IITM","20-07-2026 15:00:00",28.63611,77.173332,NH3,NA,NA,NA
India,Delhi,Delhi,"Pusa, Delhi - IITM","20-07-2026 15:00:00",28.63611,77.173332,SO2,NA,NA,NA
India,Delhi,Delhi,"Pusa, Delhi - IITM","20-07-2026 15:00:00",28.63611,77.173332,CO,38,50,44
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","20-07-2026 15:00:00",23.020509,72.579261,OZONE,5,5,5
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","20-07-2026 15:00:00",23.016834,72.625775,PM10,37,81,56
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","20-07-2026 15:00:00",23.016834,72.625775,NH3,3,4,4
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","20-07-2026 15:00:00",21.613267,73.010555,PM2.5,24,82,43
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","20-07-2026 15:00:00",21.613267,73.010555,SO2,16,20,19
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","20-07-2026 15:00:00",21.613267,73.010555,OZONE,8,12,9
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","20-07-2026 15:00:00",21.755417,72.139056,PM10,29,59,44
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","20-07-2026 15:00:00",23.221714,72.654328,PM10,22,78,42
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","20-07-2026 15:00:00",23.243639,72.68994,PM10,41,118,73
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","20-07-2026 15:00:00",23.243639,72.68994,CO,29,37,33
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","20-07-2026 15:00:00",23.59315,72.372792,PM2.5,13,65,31
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","20-07-2026 15:00:00",23.59315,72.372792,PM10,38,114,72
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","20-07-2026 15:00:00",23.59315,72.372792,NH3,0,1,1
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","20-07-2026 15:00:00",23.59315,72.372792,OZONE,9,14,11
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","20-07-2026 15:00:00",22.368195,82.746431,NO2,5,44,15
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","20-07-2026 15:00:00",22.368195,82.746431,CO,12,25,16
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","20-07-2026 15:00:00",22.368195,82.746431,OZONE,5,5,5
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","20-07-2026 15:00:00",22.348441,82.549611,NO2,5,8,6
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","20-07-2026 15:00:00",22.12665,83.483212,PM2.5,3,13,7
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","20-07-2026 15:00:00",21.258815,81.578979,NH3,4,4,4
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","20-07-2026 15:00:00",21.371751,81.664929,CO,19,23,20
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","20-07-2026 15:00:00",21.219665,81.630094,NH3,2,2,2
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","20-07-2026 15:00:00",21.219665,81.630094,OZONE,1,3,2
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","20-07-2026 15:00:00",21.237755,81.705301,SO2,3,8,6
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","20-07-2026 15:00:00",21.237755,81.705301,OZONE,1,3,2
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","20-07-2026 15:00:00",22.06631475,83.33820077,PM10,18,112,57
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","20-07-2026 15:00:00",22.06631475,83.33820077,NO2,2,10,6
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC","20-07-2026 15:00:00",28.594169,77.1251,PM2.5,21,44,36
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC","20-07-2026 15:00:00",28.594169,77.1251,OZONE,5,16,9
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","20-07-2026 15:00:00",28.672342,77.31526,NO2,28,49,38
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","20-07-2026 15:00:00",28.672342,77.31526,SO2,9,11,10
India,Delhi,Delhi,"Alipur, Delhi - DPCC","20-07-2026 15:00:00",28.815329,77.15301,NO2,30,60,46
India,Delhi,Delhi,"Alipur, Delhi - DPCC","20-07-2026 15:00:00",28.815329,77.15301,SO2,6,8,7
India,Delhi,Delhi,"Alipur, Delhi - DPCC","20-07-2026 15:00:00",28.815329,77.15301,OZONE,2,9,6
India,Delhi,Delhi,"Rohini, Delhi - DPCC","20-07-2026 15:00:00",28.732528,77.11992,NO2,8,56,30
India,Delhi,Delhi,"Rohini, Delhi - DPCC","20-07-2026 15:00:00",28.732528,77.11992,SO2,6,10,8
India,Delhi,Delhi,"Pusa, Delhi - DPCC","20-07-2026 15:00:00",28.639652,77.146275,PM2.5,55,123,79
India,Delhi,Delhi,"Pusa, Delhi - DPCC","20-07-2026 15:00:00",28.639652,77.146275,SO2,3,11,7
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","20-07-2026 15:00:00",28.636429,77.201067,PM2.5,5,140,58
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","20-07-2026 15:00:00",28.636429,77.201067,NO2,31,64,48
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM","20-07-2026 15:00:00",28.4706914,77.1099364,PM10,85,159,119
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","20-07-2026 15:00:00",28.695381,77.181665,PM2.5,68,143,89
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","20-07-2026 15:00:00",28.647622,77.315809,PM2.5,88,243,158
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","20-07-2026 15:00:00",28.647622,77.315809,NH3,9,15,11
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","20-07-2026 15:00:00",28.647622,77.315809,SO2,5,19,13
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","20-07-2026 15:00:00",28.647622,77.315809,CO,52,62,59
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","20-07-2026 15:00:00",28.647622,77.315809,OZONE,2,11,6
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","20-07-2026 15:00:00",28.498571,77.26484,NO2,13,23,18
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM","20-07-2026 15:00:00",28.6573814,77.1585447,NO2,35,115,72
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","20-07-2026 15:00:00",28.699793,77.165453,PM2.5,93,330,231
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","20-07-2026 15:00:00",28.699793,77.165453,SO2,4,9,6
India,Delhi,Delhi,"Mundka, Delhi - DPCC","20-07-2026 15:00:00",28.684678,77.076574,PM10,101,219,146
India,Delhi,Delhi,"Mundka, Delhi - DPCC","20-07-2026 15:00:00",28.684678,77.076574,SO2,0,5,2
India,Delhi,Delhi,"Mundka, Delhi - DPCC","20-07-2026 15:00:00",28.684678,77.076574,CO,38,56,48
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM","20-07-2026 15:00:00",28.4706914,77.1099364,OZONE,6,26,13
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","20-07-2026 15:00:00",28.7256504,77.2011573,PM10,68,199,109
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","20-07-2026 15:00:00",28.7256504,77.2011573,OZONE,12,77,30
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","20-07-2026 15:00:00",28.5512005,77.2735737,SO2,NA,NA,NA
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","20-07-2026 15:00:00",28.594004,76.909423,NH3,1,10,5
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","20-07-2026 15:00:00",28.594004,76.909423,CO,52,67,55
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","20-07-2026 15:00:00",28.530785,77.271255,SO2,10,19,14
India,Delhi,Delhi,"JNU, Delhi - DPCC","20-07-2026 15:00:00",28.540721,77.168544,SO2,0,2,1
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","20-07-2026 15:00:00",28.656756,77.227234,PM2.5,54,189,120
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","20-07-2026 15:00:00",28.531346,77.190156,PM2.5,38,107,70
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","20-07-2026 15:00:00",22.248853,70.776774,PM10,27,77,48
India,Gujarat,Surat,"Science Center, Surat - SMC","20-07-2026 15:00:00",21.170046,72.795405,OZONE,NA,NA,NA
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","20-07-2026 15:00:00",21.217779,72.834787,PM10,24,94,61
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","20-07-2026 15:00:00",22.320153,73.216285,PM2.5,19,71,39
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","20-07-2026 15:00:00",20.362421,72.918013,PM2.5,NA,NA,NA
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","20-07-2026 15:00:00",20.362421,72.918013,PM10,NA,NA,NA
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","20-07-2026 15:00:00",20.362421,72.918013,NO2,NA,NA,NA
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","20-07-2026 15:00:00",20.362421,72.918013,NH3,NA,NA,NA
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","20-07-2026 15:00:00",22.969611,72.6435,NH3,2,2,2
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","20-07-2026 15:00:00",28.710508,77.249485,NH3,14,25,17
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","20-07-2026 15:00:00",28.493624,77.201159,NO2,10,23,14
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","20-07-2026 15:00:00",23.002657,72.591912,NH3,NA,NA,NA
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","20-07-2026 15:00:00",22.977134,72.553024,NH3,5,11,8
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","20-07-2026 15:00:00",22.977134,72.553024,SO2,9,27,16
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","20-07-2026 15:00:00",23.107969,72.574648,PM10,43,90,65
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","20-07-2026 15:00:00",23.023389,72.515201,NO2,10,23,15
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","20-07-2026 15:00:00",28.6811736,77.3025234,NH3,6,7,6
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","20-07-2026 15:00:00",28.6811736,77.3025234,SO2,10,26,18
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","20-07-2026 15:00:00",28.6811736,77.3025234,CO,59,86,72
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM","20-07-2026 15:00:00",28.5627763,77.1180053,PM2.5,41,89,67
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","20-07-2026 15:00:00",28.58028,77.233829,NO2,2,30,12
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","20-07-2026 15:00:00",28.674045,77.131023,CO,61,69,66
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","20-07-2026 15:00:00",28.6514781,77.1473105,CO,43,68,54
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","20-07-2026 15:00:00",12.88925,74.853,PM10,28,43,37
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","20-07-2026 15:00:00",12.21041,76.37376,PM2.5,5,24,13
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","20-07-2026 15:00:00",12.21041,76.37376,NH3,3,6,4
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","20-07-2026 15:00:00",12.21041,76.37376,SO2,0,7,3
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","20-07-2026 15:00:00",12.733409,77.298051,PM2.5,16,48,28
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","20-07-2026 15:00:00",12.733409,77.298051,PM10,20,66,36
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","20-07-2026 15:00:00",12.733409,77.298051,SO2,14,20,17
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","20-07-2026 15:00:00",13.94,75.555917,NO2,17,18,18
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","20-07-2026 15:00:00",13.94,75.555917,NH3,2,2,2
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","20-07-2026 15:00:00",13.94,75.555917,CO,28,31,30
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","20-07-2026 15:00:00",13.377516,77.099072,CO,53,54,54
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","20-07-2026 15:00:00",16.802639,75.722694,PM10,42,43,43
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","20-07-2026 15:00:00",16.802639,75.722694,NO2,11,12,11
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","20-07-2026 15:00:00",16.802639,75.722694,OZONE,16,16,16
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","20-07-2026 15:00:00",16.7602,77.1428,CO,10,18,13
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","20-07-2026 15:00:00",11.875,75.3732,PM2.5,38,43,40
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","20-07-2026 15:00:00",8.8787,76.6073,PM10,NA,NA,NA
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","20-07-2026 15:00:00",29.966942,76.875879,CO,4,22,14
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","20-07-2026 15:00:00",27.9002,76.9938,PM2.5,49,53,51
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","20-07-2026 15:00:00",28.360699,76.93609,PM10,69,116,92
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","20-07-2026 15:00:00",28.060249,76.113115,CO,11,15,13
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","20-07-2026 15:00:00",28.1485564,77.3320667,NH3,8,11,9
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","20-07-2026 15:00:00",28.1485564,77.3320667,CO,44,81,62
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","20-07-2026 15:00:00",28.3153,76.9143,PM2.5,95,221,153
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","20-07-2026 15:00:00",28.3153,76.9143,CO,32,41,37
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","20-07-2026 15:00:00",30.7057778,76.8531805555555,PM10,NA,NA,NA
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","20-07-2026 15:00:00",30.7057778,76.8531805555555,SO2,10,13,11
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","20-07-2026 15:00:00",28.52123,76.37138,CO,37,45,42
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","20-07-2026 15:00:00",29.5364,75.0158,SO2,9,28,17
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","20-07-2026 15:00:00",12.9352049,77.6814488,CO,39,40,39
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","20-07-2026 15:00:00",12.938539,77.5901,OZONE,16,28,24
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","20-07-2026 15:00:00",13.029152,77.585901,PM2.5,2,18,8
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","20-07-2026 15:00:00",13.029152,77.585901,PM10,17,46,26
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","20-07-2026 15:00:00",13.029152,77.585901,NH3,2,2,2
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","20-07-2026 15:00:00",13.029152,77.585901,SO2,8,17,12
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","20-07-2026 15:00:00",13.029152,77.585901,CO,14,31,23
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","20-07-2026 15:00:00",12.917348,77.622813,CO,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","20-07-2026 15:00:00",12.917348,77.622813,OZONE,16,23,20
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","20-07-2026 15:00:00",12.920984,77.584908,PM2.5,12,42,31
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","20-07-2026 15:00:00",11.55358,76.55521,PM2.5,16,39,23
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","20-07-2026 15:00:00",11.55358,76.55521,NO2,14,34,21
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","20-07-2026 15:00:00",11.55358,76.55521,NH3,1,3,2
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","20-07-2026 15:00:00",30.943887,76.801991,PM2.5,20,207,83
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","20-07-2026 15:00:00",30.943887,76.801991,CO,50,64,56
India,"Jammu and Kashmir",Pampore,"Khrew, Pampore - JKPCC","20-07-2026 15:00:00",34.031606,75.009712,NO2,NA,NA,NA
India,"Jammu and Kashmir",Pampore,"Khrew, Pampore - JKPCC","20-07-2026 15:00:00",34.031606,75.009712,SO2,4,15,9
India,"Jammu and Kashmir",Srinagar,"Rajbagh, Srinagar - JKPCC","20-07-2026 15:00:00",34.066206,74.81982,PM10,24,61,40
India,"Jammu and Kashmir",Srinagar,"Khunmoh, Srinagar - JKPCC","20-07-2026 15:00:00",34.06313,74.96017,CO,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","20-07-2026 15:00:00",23.80569,86.44268,NO2,94,122,101
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","20-07-2026 15:00:00",23.80569,86.44268,SO2,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","20-07-2026 15:00:00",23.80569,86.44268,OZONE,15,36,21
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","20-07-2026 15:00:00",23.707909,86.41467,OZONE,2,6,4
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","20-07-2026 15:00:00",15.459706,75.008381,NH3,6,7,7
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","20-07-2026 15:00:00",15.459706,75.008381,OZONE,30,31,31
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","20-07-2026 15:00:00",17.336318,76.847397,PM2.5,8,31,15
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","20-07-2026 15:00:00",17.336318,76.847397,CO,28,30,29
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","20-07-2026 15:00:00",17.336318,76.847397,OZONE,13,13,13
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","20-07-2026 15:00:00",14.816666,74.141003,NO2,17,29,24
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","20-07-2026 15:00:00",14.816666,74.141003,NH3,3,5,5
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","20-07-2026 15:00:00",14.816666,74.141003,OZONE,18,18,18
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","20-07-2026 15:00:00",15.34763,76.181767,PM2.5,NA,NA,NA
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","20-07-2026 15:00:00",15.34763,76.181767,NH3,7,8,8
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","20-07-2026 15:00:00",12.415911,75.73505,PM2.5,3,13,6
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","20-07-2026 15:00:00",12.415911,75.73505,OZONE,2,5,3
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","20-07-2026 15:00:00",16.172806,75.659694,CO,9,50,24
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","20-07-2026 15:00:00",16.172806,75.659694,OZONE,18,19,18
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","20-07-2026 15:00:00",12.9756843,77.5660749,NO2,29,35,31
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","20-07-2026 15:00:00",12.7816279,77.6299145,PM10,48,71,57
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","20-07-2026 15:00:00",12.9135218,77.5950804,NO2,21,22,22
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","20-07-2026 15:00:00",12.9135218,77.5950804,SO2,16,16,16
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","20-07-2026 15:00:00",12.990328,77.5431385,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","20-07-2026 15:00:00",12.990328,77.5431385,SO2,6,7,6
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","20-07-2026 15:00:00",12.990328,77.5431385,OZONE,NA,NA,NA
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","20-07-2026 15:00:00",28.4417,77.3217,NO2,12,14,13
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","20-07-2026 15:00:00",29.503664,75.467934,NH3,NA,NA,NA
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","20-07-2026 15:00:00",29.503664,75.467934,SO2,NA,NA,NA
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","20-07-2026 15:00:00",28.4227,77.0667,PM10,112,171,140
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","20-07-2026 15:00:00",28.4275,77.1465,CO,33,33,33
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM","20-07-2026 15:00:00",28.422681,77.148944,NO2,6,26,10
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM","20-07-2026 15:00:00",28.422681,77.148944,NH3,NA,NA,NA
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","20-07-2026 15:00:00",28.4501238,77.0263051,NO2,1,14,5
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","20-07-2026 15:00:00",28.6701,76.9254,OZONE,8,26,21
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","20-07-2026 15:00:00",28.3419248,77.319699,NO2,19,21,20
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","20-07-2026 15:00:00",28.3419248,77.319699,OZONE,4,6,5
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","20-07-2026 15:00:00",28.593883,76.270653,PM2.5,58,164,98
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","20-07-2026 15:00:00",28.2068,76.7997,CO,37,59,46
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","20-07-2026 15:00:00",29.14056,75.744941,CO,74,95,83
India,Haryana,Jind,"Police Lines, Jind - HSPCB","20-07-2026 15:00:00",29.307814,76.337619,PM10,83,138,110
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","20-07-2026 15:00:00",29.8006,76.4155,CO,14,24,20
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","20-07-2026 15:00:00",29.6953,77.0027,PM2.5,20,500,187
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","20-07-2026 15:00:00",29.6953,77.0027,NO2,9,22,15
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","20-07-2026 15:00:00",19.10122,74.73339,OZONE,5,26,19
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","20-07-2026 15:00:00",20.719516,77.000253,PM2.5,40,60,49
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","20-07-2026 15:00:00",19.215784,73.199781,CO,8,12,10
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","20-07-2026 15:00:00",19.215784,73.199781,OZONE,5,11,8
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","20-07-2026 15:00:00",20.939198,77.765701,OZONE,5,20,13
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","20-07-2026 15:00:00",20.9402359,77.7895248,PM10,9,48,31
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","20-07-2026 15:00:00",20.9402359,77.7895248,CO,8,10,9
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","20-07-2026 15:00:00",19.8389439,75.244448,PM2.5,45,54,50
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","20-07-2026 15:00:00",19.8389439,75.244448,PM10,44,58,50
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","20-07-2026 15:00:00",19.8389439,75.244448,OZONE,3,19,11
