country,state,city,station,last_update,latitude,longitude,CO,NH3,NO2,O3,PM10,PM25,SO2,hour,day,month,weekday,is_weekend,season,AQI,NO,NOx,Benzene,Toluene,Xylene
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",2026-07-20 15:00:00,18.39963,76.57452,17.0,3.0,11.0,20.0,23.0,20.0,4.0,15,20,7,0,0,Monsoon,33.333333333333336,,,,,
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",2026-07-20 15:00:00,18.1023399,73.4783687,23.0,5.0,11.0,16.0,33.0,22.0,15.0,15,20,7,0,0,Monsoon,36.666666666666664,,,,,
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",2026-07-20 15:00:00,20.555712,74.529236,9.0,0.0,18.0,9.0,40.0,29.0,2.0,15,20,7,0,0,Monsoon,48.333333333333336,,,,,
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",2026-07-20 15:00:00,19.296481,72.840923,11.0,4.0,8.0,12.0,17.0,17.0,3.0,15,20,7,0,0,Monsoon,28.333333333333332,,,,,
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",2026-07-20 15:00:00,19.053536,72.84643,11.0,3.0,6.0,19.0,42.0,17.0,4.0,15,20,7,0,0,Monsoon,42.0,,,,,
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",2026-07-20 15:00:00,19.065931,72.862131,25.0,2.0,11.0,19.0,33.0,21.0,3.0,15,20,7,0,0,Monsoon,35.0,,,,,
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",2026-07-20 15:00:00,19.23241,72.86895,52.0,2.0,23.0,18.0,36.0,28.0,0.0,15,20,7,0,0,Monsoon,46.666666666666664,,,,,
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",2026-07-20 15:00:00,18.9767,72.838,26.0,2.0,14.0,6.0,34.0,18.0,7.0,15,20,7,0,0,Monsoon,34.0,,,,,
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",2026-07-20 15:00:00,19.11074,72.86084,7.0,2.0,4.0,8.0,22.0,21.0,3.0,15,20,7,0,0,Monsoon,35.0,,,,,
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2026-07-20 15:00:00,19.0364585,72.8954371,6.0,9.0,13.0,0.0,24.0,19.0,2.0,15,20,7,0,0,Monsoon,31.666666666666668,,,,,
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",2026-07-20 15:00:00,19.04946,72.923,47.0,11.0,9.0,9.0,59.0,17.0,6.0,15,20,7,0,0,Monsoon,59.0,,,,,
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",2026-07-20 15:00:00,19.083694,72.920967,25.0,5.0,8.0,30.0,39.0,14.0,0.0,15,20,7,0,0,Monsoon,39.0,,,,,
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",2026-07-20 15:00:00,19.215859,72.831718,15.0,1.0,21.0,5.0,44.0,17.0,2.0,15,20,7,0,0,Monsoon,44.0,,,,,
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2026-07-20 15:00:00,19.0632143,72.8456324,16.0,4.0,5.0,15.0,26.0,23.0,5.0,15,20,7,0,0,Monsoon,38.333333333333336,,,,,
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",2026-07-20 15:00:00,19.1653323,72.922099,10.0,0.0,10.0,21.0,18.0,15.0,11.0,15,20,7,0,0,Monsoon,25.0,,,,,
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2026-07-20 15:00:00,19.0863,72.8888,25.0,2.0,9.0,28.0,47.0,43.0,29.0,15,20,7,0,0,Monsoon,71.66666666666667,,,,,
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2026-07-20 15:00:00,19.19709,72.82204,32.0,4.0,25.0,9.0,0.0,13.0,8.0,15,20,7,0,0,Monsoon,31.25,,,,,
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",2026-07-20 15:00:00,18.96702,72.84214,47.0,3.0,9.0,15.0,40.0,28.0,5.0,15,20,7,0,0,Monsoon,46.666666666666664,,,,,
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2026-07-20 15:00:00,19.1878657,72.8304069,41.0,9.0,13.0,20.0,25.0,12.0,7.0,15,20,7,0,0,Monsoon,25.0,,,,,
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2026-07-20 15:00:00,19.175,72.9419,0.0,4.0,15.0,0.0,0.0,0.0,0.0,15,20,7,0,0,Monsoon,18.75,,,,,
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",2026-07-20 15:00:00,18.897756,72.81332,22.0,6.0,86.0,28.0,48.0,21.0,7.0,15,20,7,0,0,Monsoon,106.0,,,,,
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2026-07-20 15:00:00,19.1375,72.915056,0.0,0.0,7.0,0.0,15.0,0.0,15.0,15,20,7,0,0,Monsoon,15.0,,,,,
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",2026-07-20 15:00:00,19.000084,72.85673,21.0,3.0,13.0,16.0,41.0,30.0,3.0,15,20,7,0,0,Monsoon,50.0,,,,,
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",2026-07-20 15:00:00,19.060498,72.923356,20.0,4.0,12.0,8.0,22.0,14.0,3.0,15,20,7,0,0,Monsoon,23.333333333333332,,,,,
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",2026-07-20 15:00:00,19.000083,72.813993,20.0,1.0,17.0,30.0,48.0,24.0,0.0,15,20,7,0,0,Monsoon,48.0,,,,,
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2026-07-20 15:00:00,19.047,72.8746,20.0,6.0,39.0,0.0,0.0,0.0,0.0,15,20,7,0,0,Monsoon,48.75,,,,,
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",2026-07-20 15:00:00,18.9936162,72.8128113,38.0,12.0,8.0,8.0,52.0,33.0,4.0,15,20,7,0,0,Monsoon,55.0,,,,,
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",2026-07-20 15:00:00,21.121801,79.04952,19.0,3.0,11.0,10.0,44.0,36.0,4.0,15,20,7,0,0,Monsoon,60.0,,,,,
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2026-07-20 15:00:00,21.14472,79.107595,26.0,5.0,17.0,14.0,50.0,42.0,22.0,15,20,7,0,0,Monsoon,70.0,,,,,
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2026-07-20 15:00:00,21.152875,79.0517531,38.0,5.0,16.0,6.0,33.0,30.0,4.0,15,20,7,0,0,Monsoon,50.0,,,,,
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2026-07-20 15:00:00,21.143383,79.048912,14.0,5.0,7.0,5.0,39.0,41.0,1.0,15,20,7,0,0,Monsoon,68.33333333333333,,,,,
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",2026-07-20 15:00:00,19.173852,77.296291,22.0,4.0,15.0,29.0,28.0,10.0,10.0,15,20,7,0,0,Monsoon,28.0,,,,,
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",2026-07-20 15:00:00,20.0073285,73.7762427,22.0,3.0,5.0,26.0,48.0,46.0,5.0,15,20,7,0,0,Monsoon,76.66666666666667,,,,,
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",2026-07-20 15:00:00,20.021503,73.813844,42.0,4.0,2.0,16.0,27.0,25.0,6.0,15,20,7,0,0,Monsoon,41.666666666666664,,,,,
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",2026-07-20 15:00:00,19.95022,73.73148,8.0,3.0,5.0,17.0,31.0,30.0,2.0,15,20,7,0,0,Monsoon,50.0,,,,,
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",2026-07-20 15:00:00,19.9591346,73.7788008,10.0,1.0,4.0,20.0,14.0,12.0,4.0,15,20,7,0,0,Monsoon,20.0,,,,,
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",2026-07-20 15:00:00,19.090337,73.014232,31.0,8.0,13.0,27.0,0.0,0.0,0.0,15,20,7,0,0,Monsoon,16.25,,,,,
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",2026-07-20 15:00:00,19.008751,73.01662,0.0,1.0,8.0,0.0,0.0,13.0,0.0,15,20,7,0,0,Monsoon,21.666666666666668,,,,,
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",2026-07-20 15:00:00,19.0575752,73.0151367,16.0,3.0,7.0,20.0,21.0,24.0,10.0,15,20,7,0,0,Monsoon,40.0,,,,,
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",2026-07-20 15:00:00,19.02579,73.10297,18.0,7.0,10.0,5.0,28.0,15.0,5.0,15,20,7,0,0,Monsoon,28.0,,,,,
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",2026-07-20 15:00:00,19.063,73.1209,32.0,7.0,6.0,24.0,34.0,30.0,1.0,15,20,7,0,0,Monsoon,50.0,,,,,
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",2026-07-20 15:00:00,19.265594,76.761463,12.0,4.0,27.0,7.0,39.0,27.0,2.0,15,20,7,0,0,Monsoon,45.0,,,,,
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM",2026-07-20 15:00:00,18.640051,73.848956,29.0,0.0,28.0,13.0,56.0,26.0,0.0,15,20,7,0,0,Monsoon,56.0,,,,,
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",2026-07-20 15:00:00,18.63673,73.82487,14.0,0.0,0.0,9.0,26.0,15.0,1.0,15,20,7,0,0,Monsoon,26.0,,,,,
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",2026-07-20 15:00:00,18.59051,73.77946,11.0,0.0,11.0,14.0,47.0,28.0,0.0,15,20,7,0,0,Monsoon,47.0,,,,,
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",2026-07-20 15:00:00,18.614767,73.799516,29.0,0.0,19.0,11.0,0.0,18.0,0.0,15,20,7,0,0,Monsoon,30.0,,,,,
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",2026-07-20 15:00:00,18.616318,73.765797,24.0,5.0,10.0,9.0,79.0,56.0,1.0,15,20,7,0,0,Monsoon,93.33333333333334,,,,,
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM",2026-07-20 15:00:00,18.664282,73.763966,38.0,0.0,12.0,13.0,30.0,19.0,0.0,15,20,7,0,0,Monsoon,31.666666666666668,,,,,
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2026-07-20 15:00:00,18.459883,73.852193,93.0,0.0,20.0,2.0,33.0,18.0,0.0,15,20,7,0,0,Monsoon,33.0,,,,,
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",2026-07-20 15:00:00,18.45445,73.854155,33.0,1.0,11.0,40.0,29.0,17.0,3.0,15,20,7,0,0,Monsoon,29.0,,,,,
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",2026-07-20 15:00:00,18.57304,73.927715,52.0,0.0,33.0,14.0,47.0,30.0,0.0,15,20,7,0,0,Monsoon,50.0,,,,,
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",2026-07-20 15:00:00,18.536457,73.805454,13.0,0.0,8.0,3.0,40.0,27.0,0.0,15,20,7,0,0,Monsoon,45.0,,,,,
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",2026-07-20 15:00:00,18.530085,73.849598,39.0,0.0,17.0,13.0,19.0,19.0,17.0,15,20,7,0,0,Monsoon,31.666666666666668,,,,,
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",2026-07-20 15:00:00,18.547056,73.826908,33.0,1.0,7.0,12.0,23.0,14.0,4.0,15,20,7,0,0,Monsoon,23.333333333333332,,,,,
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",2026-07-20 15:00:00,16.5038,74.3623,18.0,0.0,1.0,20.0,28.0,10.0,3.0,15,20,7,0,0,Monsoon,28.0,,,,,
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",2026-07-20 15:00:00,17.6336264,75.9132495,12.0,9.0,7.0,16.0,19.0,15.0,3.0,15,20,7,0,0,Monsoon,25.0,,,,,
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",2026-07-20 15:00:00,17.65439,75.90649,21.0,4.0,17.0,138.0,32.0,17.0,1.0,15,20,7,0,0,Monsoon,32.0,,,,,
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",2026-07-20 15:00:00,19.26777,72.97182,20.0,1.0,15.0,27.0,25.0,24.0,4.0,15,20,7,0,0,Monsoon,40.0,,,,,
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",2026-07-20 15:00:00,19.222279,72.957979,15.0,6.0,0.0,21.0,15.0,13.0,3.0,15,20,7,0,0,Monsoon,21.666666666666668,,,,,
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",2026-07-20 15:00:00,19.235581,73.159121,14.0,3.0,9.0,14.0,57.0,51.0,2.0,15,20,7,0,0,Monsoon,85.0,,,,,
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",2026-07-20 15:00:00,19.445821,72.7988231,50.0,9.0,17.0,22.0,37.0,19.0,3.0,15,20,7,0,0,Monsoon,37.0,,,,,
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",2026-07-20 15:00:00,23.7176342,92.7192841,3.0,0.0,1.0,5.0,15.0,0.0,14.0,15,20,7,0,0,Monsoon,15.0,,,,,
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",2026-07-20 15:00:00,25.6635413,94.0989878,3.0,1.0,3.0,0.0,8.0,9.0,47.0,15,20,7,0,0,Monsoon,15.0,,,,,
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",2026-07-20 15:00:00,20.832874,85.104082,56.0,6.0,12.0,15.0,42.0,33.0,8.0,15,20,7,0,0,Monsoon,55.0,,,,,
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",2026-07-20 15:00:00,21.51161,86.89088,22.0,3.0,8.0,54.0,63.0,41.0,3.0,15,20,7,0,0,Monsoon,68.33333333333333,,,,,
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",2026-07-20 15:00:00,22.1166054,85.3945546,15.0,2.0,3.0,32.0,60.0,31.0,8.0,15,20,7,0,0,Monsoon,60.0,,,,,
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",2026-07-20 15:00:00,21.941841,86.728318,25.0,2.0,9.0,60.0,50.0,41.0,8.0,15,20,7,0,0,Monsoon,68.33333333333333,,,,,
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",2026-07-20 15:00:00,20.24079,85.836784,48.0,6.0,16.0,32.0,57.0,61.0,6.0,15,20,7,0,0,Monsoon,103.33333333333333,,,,,
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",2026-07-20 15:00:00,20.34652,85.8163,52.0,2.0,6.0,40.0,0.0,0.0,6.0,15,20,7,0,0,Monsoon,7.5,,,,,
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",2026-07-20 15:00:00,22.06156703,85.47409613,39.0,5.0,16.0,15.0,97.0,67.0,7.0,15,20,7,0,0,Monsoon,123.33333333333333,,,,,
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",2026-07-20 15:00:00,21.8004996,83.8396977,23.0,5.0,20.0,42.0,54.0,40.0,24.0,15,20,7,0,0,Monsoon,66.66666666666667,,,,,
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",2026-07-20 15:00:00,20.94185,86.1151,24.0,1.0,9.0,61.0,58.0,66.0,6.0,15,20,7,0,0,Monsoon,120.0,,,,,
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",2026-07-20 15:00:00,20.48891,85.84768,34.0,7.0,18.0,51.0,83.0,40.0,9.0,15,20,7,0,0,Monsoon,83.0,,,,,
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",2026-07-20 15:00:00,21.6439,85.599355,35.0,2.0,13.0,16.0,32.0,26.0,10.0,15,20,7,0,0,Monsoon,43.333333333333336,,,,,
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",2026-07-20 15:00:00,22.265816,86.174829,26.0,3.0,6.0,13.0,58.0,42.0,10.0,15,20,7,0,0,Monsoon,70.0,,,,,
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",2026-07-20 15:00:00,22.18972222,84.86277778,21.0,0.0,11.0,0.0,59.0,65.0,12.0,15,20,7,0,0,Monsoon,116.66666666666667,,,,,
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",2026-07-20 15:00:00,22.220833,84.809444,30.0,2.0,15.0,9.0,63.0,38.0,5.0,15,20,7,0,0,Monsoon,63.333333333333336,,,,,
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",2026-07-20 15:00:00,22.245,84.88111111,18.0,0.0,11.0,0.0,57.0,53.0,0.0,15,20,7,0,0,Monsoon,88.33333333333334,,,,,
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",2026-07-20 15:00:00,20.9360711,85.1707021,26.0,7.0,57.0,17.0,78.0,28.0,62.0,15,20,7,0,0,Monsoon,78.0,,,,,
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",2026-07-20 15:00:00,11.9309,79.8027,24.0,3.0,11.0,39.0,38.0,25.0,7.0,15,20,7,0,0,Monsoon,41.666666666666664,,,,,
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",2026-07-20 15:00:00,31.62,74.876512,28.0,9.0,46.0,32.0,71.0,61.0,14.0,15,20,7,0,0,Monsoon,103.33333333333333,,,,,
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",2026-07-20 15:00:00,30.233011,74.907758,78.0,0.0,33.0,0.0,57.0,32.0,16.0,15,20,7,0,0,Monsoon,57.0,,,,,
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",2026-07-20 15:00:00,31.321907,75.578914,43.0,3.0,35.0,38.0,91.0,54.0,15.0,15,20,7,0,0,Monsoon,91.0,,,,,
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",2026-07-20 15:00:00,30.736056,76.209694,46.0,7.0,28.0,35.0,69.0,39.0,15.0,15,20,7,0,0,Monsoon,69.0,,,,,
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",2026-07-20 15:00:00,30.9028,75.8086,25.0,8.0,40.0,40.0,90.0,74.0,11.0,15,20,7,0,0,Monsoon,146.66666666666666,,,,,
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",2026-07-20 15:00:00,30.649961,76.331442,69.0,5.0,24.0,35.0,129.0,128.0,13.0,15,20,7,0,0,Monsoon,306.15384615384613,,,,,
India,Punjab,Patiala,"Model Town, Patiala - PPCB",2026-07-20 15:00:00,30.349388,76.366642,15.0,6.0,18.0,38.0,80.0,44.0,9.0,15,20,7,0,0,Monsoon,80.0,,,,,
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",2026-07-20 15:00:00,26.470859,74.646594,29.0,6.0,33.0,6.0,87.0,28.0,8.0,15,20,7,0,0,Monsoon,87.0,,,,,
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",2026-07-20 15:00:00,27.554793,76.611536,47.0,9.0,60.0,33.0,74.0,96.0,39.0,15,20,7,0,0,Monsoon,220.0,,,,,
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",2026-07-20 15:00:00,23.55519,74.44001,27.0,2.0,23.0,27.0,97.0,70.0,2.0,15,20,7,0,0,Monsoon,133.33333333333334,,,,,
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",2026-07-20 15:00:00,25.106006,76.469948,43.0,2.0,25.0,59.0,65.0,22.0,6.0,15,20,7,0,0,Monsoon,65.0,,,,,
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",2026-07-20 15:00:00,25.747299,71.393989,16.0,3.0,8.0,32.0,78.0,15.0,4.0,15,20,7,0,0,Monsoon,78.0,,,,,
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",2026-07-20 15:00:00,27.215415,77.50873,23.0,6.0,15.0,21.0,33.0,18.0,2.0,15,20,7,0,0,Monsoon,33.0,,,,,
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",2026-07-20 15:00:00,25.339605,74.618883,50.0,5.0,11.0,43.0,87.0,46.0,19.0,15,20,7,0,0,Monsoon,87.0,,,,,
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",2026-07-20 15:00:00,28.194909,76.862296,36.0,8.0,51.0,42.0,99.0,82.0,9.0,15,20,7,0,0,Monsoon,173.33333333333331,,,,,
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",2026-07-20 15:00:00,28.207266,76.829265,24.0,6.0,13.0,21.0,98.0,61.0,6.0,15,20,7,0,0,Monsoon,103.33333333333333,,,,,
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",2026-07-20 15:00:00,28.018792,73.292658,19.0,2.0,12.0,41.0,90.0,22.0,5.0,15,20,7,0,0,Monsoon,90.0,,,,,
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",2026-07-20 15:00:00,25.435774,75.644272,16.0,5.0,36.0,45.0,70.0,31.0,3.0,15,20,7,0,0,Monsoon,70.0,,,,,
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",2026-07-20 15:00:00,24.892047,74.623527,5.0,6.0,58.0,31.0,65.0,54.0,5.0,15,20,7,0,0,Monsoon,90.0,,,,,
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2026-07-20 15:00:00,28.296139,74.961696,22.0,6.0,6.0,36.0,101.0,23.0,4.0,15,20,7,0,0,Monsoon,100.66666666666667,,,,,
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",2026-07-20 15:00:00,26.895552,76.334753,68.0,10.0,26.0,17.0,70.0,45.0,3.0,15,20,7,0,0,Monsoon,75.0,,,,,
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",2026-07-20 15:00:00,26.699557,77.898881,23.0,6.0,5.0,26.0,48.0,86.0,3.0,15,20,7,0,0,Monsoon,186.66666666666669,,,,,
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",2026-07-20 15:00:00,23.837789,73.714926,18.0,7.0,12.0,27.0,50.0,42.0,12.0,15,20,7,0,0,Monsoon,70.0,,,,,
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",2026-07-20 15:00:00,29.61075,74.283608,17.0,4.0,5.0,55.0,91.0,28.0,4.0,15,20,7,0,0,Monsoon,91.0,,,,,
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",2026-07-20 15:00:00,26.902909,75.836858,27.0,5.0,20.0,47.0,64.0,71.0,24.0,15,20,7,0,0,Monsoon,136.66666666666666,,,,,
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",2026-07-20 15:00:00,26.843698,75.766894,29.0,9.0,15.0,73.0,93.0,39.0,3.0,15,20,7,0,0,Monsoon,93.0,,,,,
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",2026-07-20 15:00:00,26.9164092,75.7994901,52.0,7.0,48.0,31.0,76.0,111.0,22.0,15,20,7,0,0,Monsoon,270.0,,,,,
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",2026-07-20 15:00:00,26.786682,75.827928,46.0,2.0,22.0,17.0,0.0,0.0,3.0,15,20,7,0,0,Monsoon,27.5,,,,,
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",2026-07-20 15:00:00,26.960669,75.771817,103.0,5.0,24.0,37.0,114.0,54.0,3.0,15,20,7,0,0,Monsoon,109.33333333333333,,,,,
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",2026-07-20 15:00:00,26.9502929,75.730943,45.0,10.0,36.0,34.0,99.0,89.0,17.0,15,20,7,0,0,Monsoon,196.66666666666669,,,,,
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",2026-07-20 15:00:00,26.912329,70.909168,13.0,20.0,12.0,14.0,61.0,32.0,3.0,15,20,7,0,0,Monsoon,61.0,,,,,
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",2026-07-20 15:00:00,25.344694,72.626208,16.0,3.0,9.0,33.0,72.0,34.0,3.0,15,20,7,0,0,Monsoon,72.0,,,,,
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",2026-07-20 15:00:00,24.588397,76.172782,29.0,5.0,30.0,27.0,58.0,44.0,6.0,15,20,7,0,0,Monsoon,73.33333333333333,,,,,
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",2026-07-20 15:00:00,28.108988,75.386577,12.0,9.0,10.0,33.0,92.0,47.0,4.0,15,20,7,0,0,Monsoon,92.0,,,,,
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",2026-07-20 15:00:00,26.268249,73.0193853,36.0,3.0,17.0,55.0,56.0,32.0,9.0,15,20,7,0,0,Monsoon,56.0,,,,,
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",2026-07-20 15:00:00,26.29581,73.082283,12.0,5.0,16.0,46.0,55.0,25.0,3.0,15,20,7,0,0,Monsoon,55.0,,,,,
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",2026-07-20 15:00:00,26.215415,73.070156,11.0,5.0,5.0,23.0,84.0,30.0,5.0,15,20,7,0,0,Monsoon,84.0,,,,,
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",2026-07-20 15:00:00,26.358805,73.047444,10.0,2.0,5.0,51.0,66.0,29.0,2.0,15,20,7,0,0,Monsoon,66.0,,,,,
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2026-07-20 15:00:00,26.253384,72.976571,11.0,2.0,7.0,24.0,67.0,29.0,1.0,15,20,7,0,0,Monsoon,67.0,,,,,
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",2026-07-20 15:00:00,26.506177,77.025989,31.0,10.0,39.0,16.0,0.0,0.0,9.0,15,20,7,0,0,Monsoon,48.75,,,,,
India,Rajasthan,Khairthal,"New Anaj Mandi, Khairthal - RSPCB",2026-07-20 15:00:00,27.8015617,76.6365217,12.0,3.0,7.0,17.0,82.0,73.0,4.0,15,20,7,0,0,Monsoon,143.33333333333334,,,,,
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",2026-07-20 15:00:00,25.16409,75.858137,13.0,2.0,25.0,32.0,53.0,19.0,7.0,15,20,7,0,0,Monsoon,53.0,,,,,
